NBN Atlas record ID,Occurrence ID,Licence,rightsHolder,Scientific name,Taxon author,Name qualifier,Common name,Species ID (TVK),Taxon Rank,Occurrence status,Event Date,Day,Month,Year,End date,Locality,Grid reference,Latitude (WGS84),Longitude (WGS84),Coordinate Uncertainty (m),verbatimDepth,Recorder,Determiner,Individual count,Abundance,Abundance scale,Organism scope,Organism remarks,Sex,Life stage,Occurrence remarks,Identification verification status,Basis of Record,Survey key,Dataset name,Dataset ID,Data provider,Data provider ID,Institution code,Kingdom,Phylum,Class,Order,Family,Genus,OSGR 100km,OSGR 10km,OSGR 2km,OSGR 1km,Country,State/Province,Vitality,Public resolution (m)
015f4d7e-e59e-4b48-97a6-9a58aa03f6bd,20587381,CC-BY,Botanical Society of Britain and Ireland and Biological Records Centre,Reynoutria japonica,Houtt.,,Japanese Knotweed,NHMSYS0000462335,species,PRESENT,01/06/2021,1,6,2021,,Perceton Wood,NS355403,55.629077,-4.613816,25,,"Smart, Gill",,,,,,,,,50 sprigs were sprayed with herbicide,Accepted - considered correct,HUMAN_OBSERVATION,iRecord | App,Vascular plant records verified via iRecord,dr2177,Botanical Society of Britain & Ireland,dp91,,Plantae,,Magnoliopsida,Caryophyllales,Polygonaceae,Reynoutria,NS,NS34,NS34K,NS3540,United Kingdom of Great Britain and Northern Ireland,Scotland,,
0170ea06-561d-41ec-a7b7-30282c9701e7,CI00004200010K3M,CC-BY-NC,North East Scotland Biological Records Centre,Reynoutria japonica,Houtt.,,Japanese Knotweed,NHMSYS0000462335,species,PRESENT,09/08/2013,9,8,2013,,,NJ9117,57.248114,-2.142498,707.1,,,,,,,,,,,,Accepted,HUMAN_OBSERVATION,CI000042000000M2,North East Scotland Invasive Non Native Plants,dr1425,North East Scotland Biological Records Centre,dp123,,Plantae,,Magnoliopsida,Caryophyllales,Polygonaceae,Reynoutria,NJ,NJ91,NJ91D,NJ9117,United Kingdom of Great Britain and Northern Ireland,Scotland,,
017a56fe-babe-4d85-a0d2-ee4ddbd700a6,2cd4p9h.1dvm3,CC-BY-NC,BSBI,Reynoutria japonica,Houtt.,,Japanese Knotweed,NHMSYS0000462335,species,PRESENT,,,,1980,,VC72 Dumfriesshire,NY39,55.244888,-3.023893,7071.1,,M.E.R. Martin,,,,,,,,,,Accepted,HUMAN_OBSERVATION,Atlas2000 - updated records from December 1995 onwards,Other BSBI Scottish data up to 2018,dr655,Botanical Society of Britain & Ireland,dp91,BSBI,Plantae,,Magnoliopsida,Caryophyllales,Polygonaceae,Reynoutria,NY,NY39,,,United Kingdom of Great Britain and Northern Ireland,Scotland,,
017f3a56-30b7-412d-937b-45e9837995e1,638,CC-BY,Tweed Forum,Reynoutria japonica,Houtt.,,Japanese Knotweed,NHMSYS0000462335,species,PRESENT,01/07/2022,,7,2022,30/09/2022,,NT54831799,55.453676,-2.715614,7,,Tweed Forum staff,,,,,,,,,,Accepted - correct,HUMAN_OBSERVATION,,Japanese knotweed controlled in 2022 as part of the Tweed Invasives Project,dr2754,Tweed Forum,dp270,,Plantae,,Magnoliopsida,Caryophyllales,Polygonaceae,Reynoutria,NT,NT51,NT51N,NT5417,United Kingdom of Great Britain and Northern Ireland,Scotland,alive,
019a45e0-b3eb-497e-adcc-e2c0225d84a4,2cd4p9h.4s81y0,CC-BY-NC,BSBI,Reynoutria japonica,Houtt.,,Japanese Knotweed,NHMSYS0000462335,species,PRESENT,23/07/1989,23,7,1989,,"Bothwell Castle, Downstream",NS65Z,55.806456,-4.091688,1414.2,,J. Dickson|C. Dickson|J. Lyth|M. Lyth,J. Dickson,,,,,,,,,Accepted,HUMAN_OBSERVATION,Changing Flora of Glasgow 1982-2000,Scottish SNH-funded BSBI records,dr654,Botanical Society of Britain & Ireland,dp91,BSBI,Plantae,,Magnoliopsida,Caryophyllales,Polygonaceae,Reynoutria,NS,NS65,NS65Z,,United Kingdom of Great Britain and Northern Ireland,Scotland,,
019c1cad-06cb-4afe-ba1d-fd1bf962d49b,3742904,CC-BY,Botanical Society of Britain and Ireland and Biological Records Centre,Reynoutria japonica,Houtt.,,Japanese Knotweed,NHMSYS0000462335,species,PRESENT,26/07/2016,26,7,2016,,,NS714659,55.86911,-4.05625,10,,"Bell, John",,,,,,,,,,Accepted - considered correct,HUMAN_OBSERVATION,Nature Locator | Plant Tracker,Vascular plant records verified via iRecord,dr2177,Botanical Society of Britain & Ireland,dp91,,Plantae,,Magnoliopsida,Caryophyllales,Polygonaceae,Reynoutria,NS,NS76,NS76C,NS7165,United Kingdom of Great Britain and Northern Ireland,Scotland,,
019f39c5-324e-46ef-a7ae-d894ad42d142,2cd4p9h.1866h4,CC-BY-NC,BSBI,Reynoutria japonica,Houtt.,,Japanese Knotweed,NHMSYS0000462335,species,PRESENT,,,,1960,,Biel Estate,NT67,55.966722,-2.562269,7071.1,,E.P. Beattie,,,,,,,,,,Accepted,HUMAN_OBSERVATION,Plants,Other BSBI Scottish data up to 2018,dr655,Botanical Society of Britain & Ireland,dp91,BSBI,Plantae,,Magnoliopsida,Caryophyllales,Polygonaceae,Reynoutria,NT,NT67,,,United Kingdom of Great Britain and Northern Ireland,Scotland,,
01a747a7-267f-4152-9d3e-810f2053d409,2cd4p9h.88031,CC-BY-NC,BSBI,Reynoutria japonica,Houtt.,,Japanese Knotweed,NHMSYS0000462335,species,PRESENT,25/06/1988,25,6,1988,,VC87 West Perthshire,NN40,56.212255,-4.500787,7071.1,,O.M. Stewart|F.J. Stewart,,,,,,,,,,Accepted,HUMAN_OBSERVATION,Monitoring Scheme,Other BSBI Scottish data up to 2018,dr655,Botanical Society of Britain & Ireland,dp91,BSBI,Plantae,,Magnoliopsida,Caryophyllales,Polygonaceae,Reynoutria,NN,NN40,,,United Kingdom of Great Britain and Northern Ireland,Scotland,,
01aa1050-705f-4100-b788-8571443c0510,2cd4p9h.vz440,CC-BY-NC,BSBI,Reynoutria japonica,Houtt.,,Japanese Knotweed,NHMSYS0000462335,species,PRESENT,25/09/1982,25,9,1982,,"Mamore wood, coastal strip, 1km sq (part)",NS2388,56.056704,-4.836069,707.1,,A.McG. Stirling|A. Rutherford,,,,,,,,,,Accepted,HUMAN_OBSERVATION,"Vascular plant data for Scottish vice-counties: v.cc. 79, 83, 91, 99 and  103",Scottish SNH-funded BSBI records,dr654,Botanical Society of Britain & Ireland,dp91,BSBI,Plantae,,Magnoliopsida,Caryophyllales,Polygonaceae,Reynoutria,NS,NS28,NS28J,NS2388,United Kingdom of Great Britain and Northern Ireland,Scotland,,
01b39740-436f-40b5-8233-f8ee5c477682,878099,CC-BY,Botanical Society of Britain and Ireland and Biological Records Centre,Reynoutria japonica,Houtt.,,Japanese Knotweed,NHMSYS0000462335,species,PRESENT,15/04/2014,15,4,2014,,,NO165446,56.58612,-3.36062,50,,,,,,,,,,,,Accepted,HUMAN_OBSERVATION,Nature Locator | Plant Tracker,Vascular plant records verified via iRecord,dr2177,Botanical Society of Britain & Ireland,dp91,,Plantae,,Magnoliopsida,Caryophyllales,Polygonaceae,Reynoutria,NO,NO14,NO14S,NO1644,United Kingdom of Great Britain and Northern Ireland,Scotland,,
01b7be90-e82a-4ce8-9421-7a8fd1bedd26,2cd4p9h.nmpcv,CC-BY-NC,BSBI,Reynoutria japonica,Houtt.,,Japanese Knotweed,NHMSYS0000462335,species,PRESENT,16/08/2004,16,8,2004,,Planting End,NX1359,54.895328,-4.909796,707.1,,A.J. Silverside,,,,,,,,,,Accepted,HUMAN_OBSERVATION,Records from the BSBI Local Change database (2002-2004),Other BSBI Scottish data up to 2018,dr655,Botanical Society of Britain & Ireland,dp91,BSBI,Plantae,,Magnoliopsida,Caryophyllales,Polygonaceae,Reynoutria,NX,NX15,NX15J,NX1359,United Kingdom of Great Britain and Northern Ireland,Scotland,,
01db13a7-d3a4-406e-9596-77afc878d17f,38863430,CC-BY,Botanical Society of Britain and Ireland and Biological Records Centre,Reynoutria japonica,Houtt.,,Japanese Knotweed,NHMSYS0000462335,species,PRESENT,14/10/2024,14,10,2024,,River Earn at Baldinnies,NO02121753,56.340021,-3.584874,7.1,,Helen Trevallion,,3,,,,,,,,Accepted - considered correct,HUMAN_OBSERVATION,iRecord | SEWeb INNS,Vascular plant records verified via iRecord,dr2177,Botanical Society of Britain & Ireland,dp91,,Plantae,,Magnoliopsida,Caryophyllales,Polygonaceae,Reynoutria,NO,NO01,NO01I,NO0217,United Kingdom of Great Britain and Northern Ireland,Scotland,,
01e56e64-aa28-4d32-8dd2-ffc265916552,2cd4p9h.b34p7t,CC-BY-NC,BSBI,Reynoutria japonica,Houtt.,,Japanese Knotweed,NHMSYS0000462335,species,PRESENT,10/04/2013,10,4,2013,,Kilmarnock,NS43J,55.619173,-4.494639,1414.2,,A.C. Hannah,,,,,,,,,,Accepted,HUMAN_OBSERVATION,MapMateCentre:6v6,Other BSBI Scottish data up to 2018,dr655,Botanical Society of Britain & Ireland,dp91,BSBI,Plantae,,Magnoliopsida,Caryophyllales,Polygonaceae,Reynoutria,NS,NS43,NS43J,,United Kingdom of Great Britain and Northern Ireland,Scotland,,
01edfca5-17fe-44c6-a5c6-66fbbe3316c7,CI0000420000Y0TA,CC-BY-NC,North East Scotland Biological Records Centre,Reynoutria japonica,Houtt.,,Japanese Knotweed,NHMSYS0000462335,species,PRESENT,23/12/2008,23,12,2008,,,NJ8716,57.239039,-2.208732,707.1,,,,,,,,,,,,Accepted,HUMAN_OBSERVATION,CI000042000000KH,North East Scotland Invasive Non Native Plants,dr1425,North East Scotland Biological Records Centre,dp123,,Plantae,,Magnoliopsida,Caryophyllales,Polygonaceae,Reynoutria,NJ,NJ81,NJ81T,NJ8716,United Kingdom of Great Britain and Northern Ireland,Scotland,,
01fda790-ea47-4603-b8a2-154c75bd298e,1235607,CC-BY,Botanical Society of Britain and Ireland and Biological Records Centre,Reynoutria japonica,Houtt.,,Japanese Knotweed,NHMSYS0000462335,species,PRESENT,30/07/2014,30,7,2014,,,NS520629,55.836907,-4.363322,50,,3cbc8384-d418-c427-ca04-b6efc97b313c,,,,,,,,,,Accepted,HUMAN_OBSERVATION,Nature Locator | Plant Tracker,Vascular plant records verified via iRecord,dr2177,Botanical Society of Britain & Ireland,dp91,,Plantae,,Magnoliopsida,Caryophyllales,Polygonaceae,Reynoutria,NS,NS56,NS56G,NS5262,United Kingdom of Great Britain and Northern Ireland,Scotland,,
01fe0162-a09f-4fe8-9712-e32f366b1b7f,12352216,CC-BY,Botanical Society of Britain and Ireland and Biological Records Centre,Reynoutria japonica,Houtt.,,Japanese Knotweed,NHMSYS0000462335,species,PRESENT,19/04/2019,19,4,2019,,Linlithgow,NS996772,55.977709,-3.609687,70.7,,"Scotland, Historic",Jeff Boddy,,,,,,not recorded,Unknown,,Accepted - considered correct,HUMAN_OBSERVATION,iRecord | General data,Vascular plant records verified via iRecord,dr2177,Botanical Society of Britain & Ireland,dp91,,Plantae,,Magnoliopsida,Caryophyllales,Polygonaceae,Reynoutria,NS,NS97,NS97Y,NS9977,United Kingdom of Great Britain and Northern Ireland,Scotland,,
0216bf15-9bf5-485a-b4cf-31e1d813fdb4,LC000347000000NA,OGL,City of Edinburgh Council,Reynoutria japonica,Houtt.,,Japanese Knotweed,NHMSYS0000462335,species,PRESENT,,,,1980,,Hermitage of Braid and Blackford Hill LNR,NT253703,55.920417,-3.19605,70.7,,Ranger,,,,,,,,,,Accepted - considered correct,HUMAN_OBSERVATION,LC0003470000000L,City of Edinburgh Natural Heritage Service - Historical Records,dr856,The Wildlife Information Centre,dp43,TWIC,Plantae,,Magnoliopsida,Caryophyllales,Polygonaceae,Reynoutria,NT,NT27,NT27K,NT2570,United Kingdom of Great Britain and Northern Ireland,Scotland,,
021a7593-c100-4ff9-86a9-42f519af0499,367,CC0,Central Scotland Green Network Trust,Reynoutria japonica,Houtt.,,Japanese Knotweed,NHMSYS0000462335,species,PRESENT,,,,2006,,,NS605575,55.791071,-4.225655,70.7,,Peter MacPherson,,,,,,,,,,Accepted,HUMAN_OBSERVATION,,"Invasive Non-native species data in the Clyde catchment, collated by Central Scotland Forest Trust",dr535,Central Scotland Green Network Trust,dp39,CSGNT,Plantae,,Magnoliopsida,Caryophyllales,Polygonaceae,Reynoutria,NS,NS65,NS65D,NS6057,United Kingdom of Great Britain and Northern Ireland,Scotland,,
022a4d02-5565-45b4-85d8-e3b8c65754a1,CI000166000069SR,CC-BY,Highland Biological Recording Group,Reynoutria japonica,Houtt.,,Japanese Knotweed,NHMSYS0000462335,species,PRESENT,20/05/1992,20,5,1992,,"Torrin, Skye",NG5721,57.219825,-6.018499,707.1,,Nic Bullivant,Nic Bullivant,,,,,,,,"By Allt Slapur. Ref: Rigby, M M (co-ord) (1992). From IMAG database.",Accepted - considered correct,HUMAN_OBSERVATION,CI00016600000032,HBRG Invasive Non-native Plants Dataset,dr223,Highland Biological Recording Group,dp7,,Plantae,,Magnoliopsida,Caryophyllales,Polygonaceae,Reynoutria,NG,NG52,NG52Q,NG5721,United Kingdom of Great Britain and Northern Ireland,Scotland,,
022c51df-53f1-44bd-94be-c1058ab80935,2cd4p9h.20g3py,CC-BY-NC,BSBI,Reynoutria japonica,Houtt.,,Japanese Knotweed,NHMSYS0000462335,species,PRESENT,29/05/2004,29,5,2004,,"St. Ola, burn by Dyke End Road",HY429081,58.956731,-2.993481,70.7,,E.R. Bullard,,,Frequent,DAFOR,,,,Vegetative,Curious yellow foliage. Needs looking at again,Accepted,HUMAN_OBSERVATION,MapMateCentre:2t6,Other BSBI Scottish data up to 2018,dr655,Botanical Society of Britain & Ireland,dp91,BSBI,Plantae,,Magnoliopsida,Caryophyllales,Polygonaceae,Reynoutria,HY,HY40,HY40J,HY4208,United Kingdom of Great Britain and Northern Ireland,Scotland,,
022d8772-5529-408b-abc4-909a8507a897,2cd4p9h.q4s08,CC-BY-NC,BSBI,Reynoutria japonica,Houtt.,,Japanese Knotweed,NHMSYS0000462335,species,PRESENT,10/07/1987,10,7,1987,,Kinlochmore,NN1862,56.718781,-4.96748,707.1,,A.A.P. Slack|C. Puttick,,,,,,,,,,Accepted,HUMAN_OBSERVATION,Monitoring Scheme,Other BSBI Scottish data up to 2018,dr655,Botanical Society of Britain & Ireland,dp91,BSBI,Plantae,,Magnoliopsida,Caryophyllales,Polygonaceae,Reynoutria,NN,NN16,NN16W,NN1862,United Kingdom of Great Britain and Northern Ireland,Scotland,,
027b0ffa-4620-46b9-b66b-cac871eaeea5,2cd4p9h.67b9x,CC-BY-NC,BSBI,Reynoutria japonica,Houtt.,,Japanese Knotweed,NHMSYS0000462335,species,PRESENT,01/01/1987,,,1987,31/12/1999,VC98 Argyllshire,NN02,56.376959,-5.159537,7071.1,,,,,,,,,,,,Accepted,HUMAN_OBSERVATION,Atlas2000 master cards,Other BSBI Scottish data up to 2018,dr655,Botanical Society of Britain & Ireland,dp91,BSBI,Plantae,,Magnoliopsida,Caryophyllales,Polygonaceae,Reynoutria,NN,NN02,,,United Kingdom of Great Britain and Northern Ireland,Scotland,,
028c088c-9b5c-4360-9021-c76c75e633f7,LC0004260001G9W9,OGL,West Lothian Council,Reynoutria japonica,Houtt.,,Japanese Knotweed,NHMSYS0000462335,species,PRESENT,10/08/2020,10,8,2020,,Belsyde Wood,NS977754,55.961142,-3.639436,70.7,,,,,,,,,,,,Accepted - correct,HUMAN_OBSERVATION,LC0004260000000L,TWIC West Lothian Council - Local Biodiversity Site Surveys,dr2683,The Wildlife Information Centre,dp43,The Wildlife Information Centre,Plantae,,Magnoliopsida,Caryophyllales,Polygonaceae,Reynoutria,NS,NS97,NS97S,NS9775,United Kingdom of Great Britain and Northern Ireland,Scotland,,
02a3e398-19b9-4f7f-a643-10fd34b4b4cc,CI000166000069RP,CC-BY,Highland Biological Recording Group,Reynoutria japonica,Houtt.,,Japanese Knotweed,NHMSYS0000462335,species,PRESENT,,,,1992,,"Ardaneasken, North Strome",NG832353,57.356901,-5.605117,70.7,,H. Murchison,H. Murchison,,,,,,,,"Ref: Rigby, M M (co-ord) (1992). From IMAG database.",Accepted - considered correct,HUMAN_OBSERVATION,CI00016600000032,HBRG Invasive Non-native Plants Dataset,dr223,Highland Biological Recording Group,dp7,,Plantae,,Magnoliopsida,Caryophyllales,Polygonaceae,Reynoutria,NG,NG83,NG83H,NG8335,United Kingdom of Great Britain and Northern Ireland,Scotland,,
02abe733-7599-42b7-be98-3effafec2200,2cd4p9h.8506qc,CC-BY-NC,BSBI,Reynoutria japonica,Houtt.,,Japanese Knotweed,NHMSYS0000462335,species,PRESENT,01/01/1930,,,1930,31/12/1962,VC100 Clyde Islands|VC75 Ayrshire,NS15,55.752904,-4.949452,7071.1,,,,,,,,,,,,Accepted,HUMAN_OBSERVATION,1962 Atlas redigitisation,Other BSBI Scottish data up to 2018,dr655,Botanical Society of Britain & Ireland,dp91,BSBI,Plantae,,Magnoliopsida,Caryophyllales,Polygonaceae,Reynoutria,NS,NS15,,,United Kingdom of Great Britain and Northern Ireland,Scotland,,
02b4f765-49e6-41d3-9355-06f119003e7e,2cd4p9h.b4ewky,CC-BY-NC,BSBI,Reynoutria japonica,Houtt.,,Japanese Knotweed,NHMSYS0000462335,species,PRESENT,22/06/1988,22,6,1988,,"Orphir, Swanbister Bay to Ve Ness",HY30,58.927314,-3.130727,7071.1,,E.R. Bullard|A. Walker,,,,,,,,,,Accepted,HUMAN_OBSERVATION,MapMateCentre:4bw,Other BSBI Scottish data up to 2018,dr655,Botanical Society of Britain & Ireland,dp91,BSBI,Plantae,,Magnoliopsida,Caryophyllales,Polygonaceae,Reynoutria,HY,HY30,,,United Kingdom of Great Britain and Northern Ireland,Scotland,,
02bad072-dee7-4a7a-96ab-dfcc48a4fb0d,2cd4p9h.dgh1vg,CC-BY-NC,BSBI,Reynoutria japonica,Houtt.,,Japanese Knotweed,NHMSYS0000462335,species,PRESENT,10/10/2016,10,10,2016,,Dalry,NS24Z,55.704204,-4.722911,1414.2,,A.C. Hannah,,,,,,,,,,Accepted,HUMAN_OBSERVATION,MapMateCentre:6v6,Other BSBI Scottish data up to 2018,dr655,Botanical Society of Britain & Ireland,dp91,BSBI,Plantae,,Magnoliopsida,Caryophyllales,Polygonaceae,Reynoutria,NS,NS24,NS24Z,,United Kingdom of Great Britain and Northern Ireland,Scotland,,
02d89524-d79f-4821-a37c-a3fd122ee2da,2cd4p9h.21asyn,CC-BY-NC,BSBI,Reynoutria japonica,Houtt.,,Japanese Knotweed,NHMSYS0000462335,species,PRESENT,01/01/2003,,,2003,31/12/2004,Lundin,NO30W,56.215648,-2.985131,1414.2,,G.H. Ballantyne|G.B. Corbet,,,,,,,,,,Accepted,HUMAN_OBSERVATION,MapMateCentre:2qg,Other BSBI Scottish data up to 2018,dr655,Botanical Society of Britain & Ireland,dp91,BSBI,Plantae,,Magnoliopsida,Caryophyllales,Polygonaceae,Reynoutria,NO,NO30,NO30W,,United Kingdom of Great Britain and Northern Ireland,Scotland,,
02e643ff-5b08-4d03-b995-13cdb9810edd,2cd4p9h.1cna3,CC-BY-NC,BSBI,Reynoutria japonica,Houtt.,,Japanese Knotweed,NHMSYS0000462335,species,PRESENT,,,8,1970,,VC74 Wigtownshire,NX04,54.761964,-5.032365,7071.1,,F.H. Perring,,,,,,,,,,Accepted,HUMAN_OBSERVATION,Atlas2000 - updated records from December 1995 onwards,Other BSBI Scottish data up to 2018,dr655,Botanical Society of Britain & Ireland,dp91,BSBI,Plantae,,Magnoliopsida,Caryophyllales,Polygonaceae,Reynoutria,NX,NX04,,,United Kingdom of Great Britain and Northern Ireland,Scotland,,
02eede32-e08f-4391-b906-7cce27ce9397,dnv996v5,CC-BY,Argyll Biological Records Centre,Reynoutria japonica,Houtt.,,Japanese Knotweed,NHMSYS0000462335,species,PRESENT,11/10/2009,11,10,2009,,"Clachan, E of, monad",NM7919,56.316442,-5.567034,707.1,,Carl Farmer,Carl Farmer,,,,,,,Unknown,,Accepted - considered correct,HUMAN_OBSERVATION,,Argyll Biological Records Dataset,dr819,Argyll Biological Records Centre,dp59,ABReC,Plantae,,Magnoliopsida,Caryophyllales,Polygonaceae,Reynoutria,NM,NM71,NM71Z,NM7919,United Kingdom of Great Britain and Northern Ireland,Scotland,,
02f12ddd-bf4c-4456-ab6d-c4cbac3d6f36,3862360,CC-BY,Botanical Society of Britain and Ireland and Biological Records Centre,Reynoutria japonica,Houtt.,,Japanese Knotweed,NHMSYS0000462335,species,PRESENT,14/08/2016,14,8,2016,,,NS553740,55.93804,-4.31738,20,,"Meredith, Jonathan",,,,,,,,,,Accepted,HUMAN_OBSERVATION,Nature Locator | Plant Tracker,Vascular plant records verified via iRecord,dr2177,Botanical Society of Britain & Ireland,dp91,,Plantae,,Magnoliopsida,Caryophyllales,Polygonaceae,Reynoutria,NS,NS57,NS57M,NS5574,United Kingdom of Great Britain and Northern Ireland,Scotland,,
02f25a7b-d94a-4209-940f-6600e3a56b12,2511121,CC-BY-NC,Natural Apptitude and Biological Records Centre,Reynoutria japonica,Houtt.,,Japanese Knotweed,NHMSYS0000462335,species,PRESENT,20/09/2015,20,9,2015,,,NO060188,56.35248,-3.52208,50,,"Pudsey, Carol",,,,,,,,,,Accepted,HUMAN_OBSERVATION,Nature Locator | Plant Tracker,PlantTracker data from 2012 onwards,dr1187,Natural Apptitude,dp178,,Plantae,,Magnoliopsida,Caryophyllales,Polygonaceae,Reynoutria,NO,NO01,NO01U,NO0618,United Kingdom of Great Britain and Northern Ireland,Scotland,,
02f39409-5442-4772-9df0-489365d0700f,2cd4p9h.2g0k79,CC-BY-NC,BSBI,Reynoutria japonica,Houtt.,,Japanese Knotweed,NHMSYS0000462335,species,PRESENT,26/12/2008,26,12,2008,,Spey Bay SWT Reserve,NJ3465,57.674576,-3.099833,707.1,,Ian P. Green|Ian Bailey,Ian Peter Green,,,,,,,,Growing on shingle in the SWT Reserve,Accepted,HUMAN_OBSERVATION,MapMateCentre:5gf,Other BSBI Scottish data up to 2018,dr655,Botanical Society of Britain & Ireland,dp91,BSBI,Plantae,,Magnoliopsida,Caryophyllales,Polygonaceae,Reynoutria,NJ,NJ36,NJ36M,NJ3465,United Kingdom of Great Britain and Northern Ireland,Scotland,,
02fa1048-c910-447c-9fc1-f23fa182c701,2cd4p9h.61xmm,CC-BY-NC,BSBI,Reynoutria japonica,Houtt.,,Japanese Knotweed,NHMSYS0000462335,species,PRESENT,04/09/1993,4,9,1993,,"Queenzie Burn Glen and quarry, Queenzieburn",NS682775,55.972808,-4.112679,70.7,,B. Thompson,,,,,,,,,,Accepted,HUMAN_OBSERVATION,Atlas2000 records on disc via Trevor Dines,Other BSBI Scottish data up to 2018,dr655,Botanical Society of Britain & Ireland,dp91,BSBI,Plantae,,Magnoliopsida,Caryophyllales,Polygonaceae,Reynoutria,NS,NS67,NS67Y,NS6877,United Kingdom of Great Britain and Northern Ireland,Scotland,,
03022c4f-1eed-47b4-b632-23ab1296e4bd,2cd4p9h.ayz78z,CC-BY-NC,BSBI,Reynoutria japonica,Houtt.,,Japanese Knotweed,NHMSYS0000462335,species,PRESENT,03/10/1999,3,10,1999,,Frankfield Loch,NS6567,55.881812,-4.151701,707.1,,P. MacPherson,,,,,,,,,,Accepted,HUMAN_OBSERVATION,MapMateCentre:bt3,Scottish SNH-funded BSBI records,dr654,Botanical Society of Britain & Ireland,dp91,BSBI,Plantae,,Magnoliopsida,Caryophyllales,Polygonaceae,Reynoutria,NS,NS66,NS66N,NS6567,United Kingdom of Great Britain and Northern Ireland,Scotland,,
030638e8-8bb4-4305-93a0-1e5ac4ea0fcd,202086,OGL,Scottish Natural Heritage,Reynoutria japonica,Houtt.,,Japanese Knotweed,NHMSYS0000462335,species,PRESENT,16/10/2003,16,10,2003,,"River Tyne and tributaries, Lothian",NT513717,55.936332,-2.780332,70.7,,Kate Proctor,,,,,,,,,,Accepted,HUMAN_OBSERVATION,,"Survey of giant hogweed, Japanese knotweed and Himalayan balsam on 5 major Lothian rivers, 2003/04",dr2313,NatureScot,dp9,Scottish Natural Heritage,Plantae,,Magnoliopsida,Caryophyllales,Polygonaceae,Reynoutria,NT,NT57,NT57A,NT5171,United Kingdom of Great Britain and Northern Ireland,Scotland,Alive,
0311fad6-0b1b-450c-a451-a67f2a819adc,2535658,CC-BY-NC,Natural Apptitude and Biological Records Centre,Reynoutria japonica,Houtt.,,Japanese Knotweed,NHMSYS0000462335,species,PRESENT,25/09/2015,25,9,2015,,,NO143220,56.38277,-3.38868,50,,"Pudsey, Carol",,,,,,,,,,Accepted - considered correct,HUMAN_OBSERVATION,Nature Locator | Plant Tracker,PlantTracker data from 2012 onwards,dr1187,Natural Apptitude,dp178,,Plantae,,Magnoliopsida,Caryophyllales,Polygonaceae,Reynoutria,NO,NO12,NO12L,NO1422,United Kingdom of Great Britain and Northern Ireland,Scotland,,
03143955-2fa1-4906-b3f0-f3f7ebc6685a,CI000042000110SZ,CC-BY-NC,North East Scotland Biological Records Centre,Reynoutria japonica,Houtt.,,Japanese Knotweed,NHMSYS0000462335,species,PRESENT,25/11/2009,25,11,2009,,,NJ7936,57.4184,-2.34294,707.1,,,,,,,,,,,,Accepted,HUMAN_OBSERVATION,CI000042000000KI,North East Scotland Invasive Non Native Plants,dr1425,North East Scotland Biological Records Centre,dp123,,Plantae,,Magnoliopsida,Caryophyllales,Polygonaceae,Reynoutria,NJ,NJ73,NJ73Y,NJ7936,United Kingdom of Great Britain and Northern Ireland,Scotland,,
03175cb7-b495-4016-85c6-697b6d420156,2cd4p9h.egvvpx,CC-BY-NC,BSBI,Reynoutria japonica,Houtt.,,Japanese Knotweed,NHMSYS0000462335,species,PRESENT,12/06/2017,12,6,2017,,Canonbie,NY3976,55.079245,-2.949169,707.1,,Chris Miles|Alison Miles,Chris Miles,,,,,,,,,Accepted,HUMAN_OBSERVATION,MapMateCentre:2v3,Other BSBI Scottish data up to 2018,dr655,Botanical Society of Britain & Ireland,dp91,BSBI,Plantae,,Magnoliopsida,Caryophyllales,Polygonaceae,Reynoutria,NY,NY37,NY37Y,NY3976,United Kingdom of Great Britain and Northern Ireland,Scotland,,
