NBN Atlas record ID,Occurrence ID,Licence,rightsHolder,Scientific name,Taxon author,Name qualifier,Common name,Species ID (TVK),Taxon Rank,Occurrence status,Event Date,Day,Month,Year,End date,Locality,Grid reference,Latitude (WGS84),Longitude (WGS84),Coordinate Uncertainty (m),verbatimDepth,Recorder,Determiner,Individual count,Abundance,Abundance scale,Organism scope,Organism remarks,Sex,Life stage,Occurrence remarks,Identification verification status,Basis of Record,Survey key,Dataset name,Dataset ID,Data provider,Data provider ID,Institution code,Kingdom,Phylum,Class,Order,Family,Genus,OSGR 100km,OSGR 10km,OSGR 2km,OSGR 1km,Country,State/Province,Vitality,Public resolution (m)
02c24ee3-3b0e-4908-8031-d922c9f645ad,7775370,CC-BY,Botanical Society of Britain and Ireland and Biological Records Centre,Impatiens glandulifera,Royle,,Himalayan Balsam,NBNSYS0000003189,species,PRESENT,31/08/2018,31,8,2018,,Aberfeldy cycleway,NN851492,56.620581,-3.872604,65,,"McCruden, Liz",,,,,,,,,,Accepted - considered correct,HUMAN_OBSERVATION,iRecord | App,Vascular plant records verified via iRecord,dr2177,Botanical Society of Britain & Ireland,dp91,,Plantae,,Magnoliopsida,Ericales,Balsaminaceae,Impatiens,NN,NN84,NN84P,NN8549,United Kingdom of Great Britain and Northern Ireland,Scotland,,
02c7ebb8-beb1-478c-a28c-73c704223daa,1231048,CC-BY-NC,Natural Apptitude and Biological Records Centre,Impatiens glandulifera,Royle,,Himalayan Balsam,NBNSYS0000003189,species,PRESENT,29/07/2014,29,7,2014,,,NO260490,56.62724,-3.20758,50,,,,,,,,,,,,Accepted,HUMAN_OBSERVATION,Nature Locator | Plant Tracker,PlantTracker data from 2012 onwards,dr1187,Natural Apptitude,dp178,,Plantae,,Magnoliopsida,Ericales,Balsaminaceae,Impatiens,NO,NO24,NO24U,NO2649,United Kingdom of Great Britain and Northern Ireland,Scotland,,
02d44e55-c8e6-4ac0-97ae-dbaf8fe3582f,CI00001100001B0N,CC-BY,Scottish Wildlife Trust,Impatiens glandulifera,Royle,,Himalayan Balsam,NBNSYS0000003189,species,PRESENT,29/07/2005,29,7,2005,,Spey Bay,NJ34746495,57.669718,-3.095578,7.1,,Theo Loizou,NBN Record Cleaner,,5,Dominance Rating,,5 Dominance Rating (Exact),,,,Accepted - considered correct,HUMAN_OBSERVATION,CI000011000000AS,Commissioned surveys and staff surveys and reports for Scottish Wildlife Trust reserves - Verified data,dr765,Scottish Wildlife Trust,dp2,SWT,Plantae,,Magnoliopsida,Ericales,Balsaminaceae,Impatiens,NJ,NJ36,NJ36M,NJ3464,United Kingdom of Great Britain and Northern Ireland,Scotland,,
02d8ca1c-5a9e-4887-bace-6e81f28ce80d,2cd4p9h.6avv9,CC-BY-NC,BSBI,Impatiens glandulifera,Royle,,Himalayan Balsam,NBNSYS0000003189,species,PRESENT,15/09/1997,15,9,1997,,"Sewage works, Inveralmond",NS9579,55.99703,-3.677034,707.1,,J. Muscott,,,,,,,,,,Accepted,HUMAN_OBSERVATION,Atlas2000 records on disc via Trevor Dines,Other BSBI Scottish data up to 2018,dr655,Botanical Society of Britain & Ireland,dp91,BSBI,Plantae,,Magnoliopsida,Ericales,Balsaminaceae,Impatiens,NS,NS97,NS97P,NS9579,United Kingdom of Great Britain and Northern Ireland,Scotland,,
02dee022-7a7d-4918-8088-32faad1ec189,2cd4p9h.4s48gx,CC-BY-NC,BSBI,Impatiens glandulifera,Royle,,Himalayan Balsam,NBNSYS0000003189,species,PRESENT,12/06/1984,12,6,1984,,Richmond Park,NS604630,55.840422,-4.230072,70.7,,J. Dickson,,,,,,,,,,Accepted,HUMAN_OBSERVATION,Changing Flora of Glasgow 1982-2000,Scottish SNH-funded BSBI records,dr654,Botanical Society of Britain & Ireland,dp91,BSBI,Plantae,,Magnoliopsida,Ericales,Balsaminaceae,Impatiens,NS,NS66,NS66B,NS6063,United Kingdom of Great Britain and Northern Ireland,Scotland,,
02e3f978-aecd-4b8a-beba-f9942b9b2b06,CI0000420000PGMS,CC-BY-NC,North East Scotland Biological Records Centre,Impatiens glandulifera,Royle,,Himalayan Balsam,NBNSYS0000003189,species,PRESENT,30/09/2010,30,9,2010,,,NJ9309,57.176284,-2.109142,707.1,,,,,,,,,,,,Accepted,HUMAN_OBSERVATION,CI0000420000006K,North East Scotland Invasive Non Native Plants,dr1425,North East Scotland Biological Records Centre,dp123,,Plantae,,Magnoliopsida,Ericales,Balsaminaceae,Impatiens,NJ,NJ90,NJ90J,NJ9309,United Kingdom of Great Britain and Northern Ireland,Scotland,,
02e75ee9-deb9-4e00-af7a-864482f64ba4,2436515,CC-BY,Botanical Society of Britain and Ireland and Biological Records Centre,Impatiens glandulifera,Royle,,Himalayan Balsam,NBNSYS0000003189,species,PRESENT,06/09/2015,6,9,2015,,,NT252707,55.92432,-3.19704,10,,"shilland, ewan",,,,,,,,,,Accepted - correct,HUMAN_OBSERVATION,Nature Locator | Plant Tracker,Vascular plant records verified via iRecord,dr2177,Botanical Society of Britain & Ireland,dp91,,Plantae,,Magnoliopsida,Ericales,Balsaminaceae,Impatiens,NT,NT27,NT27K,NT2570,United Kingdom of Great Britain and Northern Ireland,Scotland,,
0302b7a1-3be5-49d0-be5b-4c309ef27395,26207288,CC-BY-NC,Botanical Society of Britain and Ireland and Biological Records Centre,Impatiens glandulifera,Royle,,Himalayan Balsam,NBNSYS0000003189,species,PRESENT,03/07/2022,3,7,2022,,"Poplar Ave, Aberfeldy, Scotland, GB",NN84834964,56.624474,-3.878595,5,,lel73,,,,,,,,,,Accepted - considered correct,HUMAN_OBSERVATION,iNaturalist | UK and IOM data,Vascular plant records verified via iRecord,dr2177,Botanical Society of Britain & Ireland,dp91,,Plantae,,Magnoliopsida,Ericales,Balsaminaceae,Impatiens,NN,NN84,NN84P,NN8449,United Kingdom of Great Britain and Northern Ireland,Scotland,,
030d2720-13e0-436f-b8cc-073e822ed99b,2cd4p9h.vvk8c,CC-BY-NC,BSBI,Impatiens glandulifera,Royle,,Himalayan Balsam,NBNSYS0000003189,species,PRESENT,13/08/2000,13,8,2000,,"Cove, tiny triangle SE of Woodleigh wood",NS2182,56.002122,-4.864151,707.1,,A.McG. Stirling|A. Rutherford,,,,,,,,,,Accepted,HUMAN_OBSERVATION,"Vascular plant data for Scottish vice-counties: v.cc. 79, 83, 91, 99 and  103",Scottish SNH-funded BSBI records,dr654,Botanical Society of Britain & Ireland,dp91,BSBI,Plantae,,Magnoliopsida,Ericales,Balsaminaceae,Impatiens,NS,NS28,NS28B,NS2182,United Kingdom of Great Britain and Northern Ireland,Scotland,,
0313da9c-02af-48cb-9e87-84068f80eae7,2cd4p9h.1vysrw,CC-BY-NC,BSBI,Impatiens glandulifera,Royle,,Himalayan Balsam,NBNSYS0000003189,species,PRESENT,01/01/1987,,,1987,31/12/1999,VC89 East Perthshire,NN95,56.674927,-3.715205,7071.1,,,,,,,,,,,,Accepted,HUMAN_OBSERVATION,Atlas2000 master cards,Other BSBI Scottish data up to 2018,dr655,Botanical Society of Britain & Ireland,dp91,BSBI,Plantae,,Magnoliopsida,Ericales,Balsaminaceae,Impatiens,NN,NN95,,,United Kingdom of Great Britain and Northern Ireland,Scotland,,
03258690-548a-424e-b95f-213e8fa60bd9,1403364,CC-BY,Botanical Society of Britain and Ireland and Biological Records Centre,Impatiens glandulifera,Royle,,Himalayan Balsam,NBNSYS0000003189,species,PRESENT,11/09/2014,11,9,2014,,,NO293501,56.63783,-3.15404,50,,,,,,,,,,,,Accepted,HUMAN_OBSERVATION,Nature Locator | Plant Tracker,Vascular plant records verified via iRecord,dr2177,Botanical Society of Britain & Ireland,dp91,,Plantae,,Magnoliopsida,Ericales,Balsaminaceae,Impatiens,NO,NO25,NO25V,NO2950,United Kingdom of Great Britain and Northern Ireland,Scotland,,
033368d6-3311-4992-b7e5-46961ba797a8,1241141,CC-BY-NC,Natural Apptitude and Biological Records Centre,Impatiens glandulifera,Royle,,Himalayan Balsam,NBNSYS0000003189,species,PRESENT,31/07/2014,31,7,2014,,,NO232433,56.57583,-3.25051,50,,,,,,,,,,,,Accepted,HUMAN_OBSERVATION,Nature Locator | Plant Tracker,PlantTracker data from 2012 onwards,dr1187,Natural Apptitude,dp178,,Plantae,,Magnoliopsida,Ericales,Balsaminaceae,Impatiens,NO,NO24,NO24G,NO2343,United Kingdom of Great Britain and Northern Ireland,Scotland,,
03356ed0-d6d1-4350-9b70-64c10f4ff003,2cd4p9h.smhx8,CC-BY-NC,BSBI,Impatiens glandulifera,Royle,,Himalayan Balsam,NBNSYS0000003189,species,PRESENT,01/01/1987,,,1987,31/12/1999,VC112 Shetland,HU43,60.097153,-1.192665,7071.1,,,,,,,,,,,,Accepted,HUMAN_OBSERVATION,Atlas2000 master cards,Other BSBI Scottish data up to 2018,dr655,Botanical Society of Britain & Ireland,dp91,BSBI,Plantae,,Magnoliopsida,Ericales,Balsaminaceae,Impatiens,HU,HU43,,,United Kingdom of Great Britain and Northern Ireland,Scotland,,
03581e59-acee-4a19-b903-60fce648ad40,LC000426000053DX,CC-BY-NC,The Wildlife Information Centre,Impatiens glandulifera,Royle,,Himalayan Balsam,NBNSYS0000003189,species,PRESENT,12/07/2012,12,7,2012,,River Almond,NT1775,55.965393,-3.323199,707.1,,Withheld,,,,,,,,,,Accepted - correct,HUMAN_OBSERVATION,CI00000600000056,TWIC Site Surveys (2010 - present),dr2010,The Wildlife Information Centre,dp43,TWIC,Plantae,,Magnoliopsida,Ericales,Balsaminaceae,Impatiens,NT,NT17,NT17S,NT1775,United Kingdom of Great Britain and Northern Ireland,Scotland,,
036af276-e37d-4466-b9d1-e63683fd2749,LC000426000044H4,CC-BY-NC,The Wildlife Information Centre,Impatiens glandulifera,Royle,,Himalayan Balsam,NBNSYS0000003189,species,PRESENT,21/08/2011,21,8,2011,,"Water of Leith, Compartment 5, Saughton Park to railway bridge",NT222723,55.937891,-3.246217,70.7,,,,,,,,,,,,Accepted - correct,HUMAN_OBSERVATION,CI00000600000050,TWIC Biodiversity Field Trip Data (1995-present),dr922,The Wildlife Information Centre,dp43,,Plantae,,Magnoliopsida,Ericales,Balsaminaceae,Impatiens,NT,NT27,NT27G,NT2272,United Kingdom of Great Britain and Northern Ireland,Scotland,,
03d02189-7237-4b06-909d-6ccadeb03a1b,2cd4p9h.1atdxg,CC-BY-NC,BSBI,Impatiens glandulifera,Royle,,Himalayan Balsam,NBNSYS0000003189,species,PRESENT,07/08/1992,7,8,1992,,Sleepless Inch,NO146219,56.3821,-3.38377,70.7,,R. Atkinson,,,,,,,,,NO12/1/Sc/Pt1,Accepted,HUMAN_OBSERVATION,Vascular plant data for Perthshire and Angus from SNH and BSBI,Other BSBI Scottish data up to 2018,dr655,Botanical Society of Britain & Ireland,dp91,BSBI,Plantae,,Magnoliopsida,Ericales,Balsaminaceae,Impatiens,NO,NO12,NO12K,NO1421,United Kingdom of Great Britain and Northern Ireland,Scotland,,
03e9333a-54a0-4141-807a-2c465c86f18f,2cd4p9h.b5nvtf,CC-BY-NC,BSBI,Impatiens glandulifera,Royle,,Himalayan Balsam,NBNSYS0000003189,species,PRESENT,26/05/2013,26,5,2013,,"Sanquhar, Forres",NJ040581,57.603116,-3.607242,70.7,,Ian Peter Green,,,,,,,,,,Accepted,HUMAN_OBSERVATION,MapMateCentre:2b6,Other BSBI Scottish data up to 2018,dr655,Botanical Society of Britain & Ireland,dp91,BSBI,Plantae,,Magnoliopsida,Ericales,Balsaminaceae,Impatiens,NJ,NJ05,NJ05P,NJ0458,United Kingdom of Great Britain and Northern Ireland,Scotland,,
04175faf-7140-49f3-abdb-2f787f4326e4,2cd4p9h.k5wed,CC-BY-NC,BSBI,Impatiens glandulifera,Royle,,Himalayan Balsam,NBNSYS0000003189,species,PRESENT,16/04/2004,16,4,2004,,Forres,NJ0359,57.61512,-3.61698,707.1,,,,,,,,,,,Growing south of the railway line. Several self-sown specimens.,Accepted,HUMAN_OBSERVATION,Records from the BSBI Local Change database (2002-2004),Other BSBI Scottish data up to 2018,dr655,Botanical Society of Britain & Ireland,dp91,BSBI,Plantae,,Magnoliopsida,Ericales,Balsaminaceae,Impatiens,NJ,NJ05,NJ05J,NJ0359,United Kingdom of Great Britain and Northern Ireland,Scotland,,
041c12ce-e1b4-4677-9ef1-3d99a00b57c6,2cd4p9h.285h8,CC-BY-NC,BSBI,Impatiens glandulifera,Royle,,Himalayan Balsam,NBNSYS0000003189,species,PRESENT,14/08/1973,14,8,1973,,VC84 West Lothian,NS97,55.956507,-3.68329,7071.1,,E.P. Beattie,,,,,,,,,,Accepted,HUMAN_OBSERVATION,Atlas2000 - updated records from December 1995 onwards,Other BSBI Scottish data up to 2018,dr655,Botanical Society of Britain & Ireland,dp91,E,Plantae,,Magnoliopsida,Ericales,Balsaminaceae,Impatiens,NS,NS97,,,United Kingdom of Great Britain and Northern Ireland,Scotland,,
0428c88f-a1dc-440a-b968-041e8ae374d6,2cd4p9h.1sq4w2,CC-BY-NC,BSBI,Impatiens glandulifera,Royle,,Himalayan Balsam,NBNSYS0000003189,species,PRESENT,08/07/2002,8,7,2002,,Glecknabae north and Gray Craig (51),NS0068,55.868256,-5.190017,707.1,,A.C. Hannah,,1,,,,,,,,Accepted,HUMAN_OBSERVATION,MapMateCentre:2ra,Other BSBI Scottish data up to 2018,dr655,Botanical Society of Britain & Ireland,dp91,BSBI,Plantae,,Magnoliopsida,Ericales,Balsaminaceae,Impatiens,NS,NS06,NS06E,NS0068,United Kingdom of Great Britain and Northern Ireland,Scotland,,
04337056-27f1-4205-8f0d-377849ba4a24,2cd4p9h.1sr4q9,CC-BY-NC,BSBI,Impatiens glandulifera,Royle,,Himalayan Balsam,NBNSYS0000003189,species,PRESENT,15/07/2001,15,7,2001,,Elgin Rubbish Tip,NJ2363,57.654879,-3.283574,707.1,,Ian P. Green,,1,,,,,,Flowering,,Accepted,HUMAN_OBSERVATION,MapMateCentre:2b6,Other BSBI Scottish data up to 2018,dr655,Botanical Society of Britain & Ireland,dp91,BSBI,Plantae,,Magnoliopsida,Ericales,Balsaminaceae,Impatiens,NJ,NJ26,NJ26G,NJ2363,United Kingdom of Great Britain and Northern Ireland,Scotland,,
04466d8e-37ae-4a56-94cb-6237085da490,2511018,CC-BY,Botanical Society of Britain and Ireland and Biological Records Centre,Impatiens glandulifera,Royle,,Himalayan Balsam,NBNSYS0000003189,species,PRESENT,20/09/2015,20,9,2015,,,NO049183,56.34828,-3.53874,50,,"Pudsey, Carol",,,,,,,,,,Accepted,HUMAN_OBSERVATION,Nature Locator | Plant Tracker,Vascular plant records verified via iRecord,dr2177,Botanical Society of Britain & Ireland,dp91,,Plantae,,Magnoliopsida,Ericales,Balsaminaceae,Impatiens,NO,NO01,NO01P,NO0418,United Kingdom of Great Britain and Northern Ireland,Scotland,,
04700dd7-4de2-4103-978d-b0c44964cd4e,2cd4p9h.pmd08,CC-BY-NC,BSBI,Impatiens glandulifera,Royle,,Himalayan Balsam,NBNSYS0000003189,species,PRESENT,,,,1994,,River Devon,NS895961,56.145217,-3.779258,70.7,,,,,,,,,,,,Accepted,HUMAN_OBSERVATION,Atlas2000 records on disc via Trevor Dines,Other BSBI Scottish data up to 2018,dr655,Botanical Society of Britain & Ireland,dp91,BSBI,Plantae,,Magnoliopsida,Ericales,Balsaminaceae,Impatiens,NS,NS89,NS89Y,NS8996,United Kingdom of Great Britain and Northern Ireland,Scotland,,
04712212-2619-41c0-adb0-704dcf0b08f0,1409778,CC-BY,Botanical Society of Britain and Ireland and Biological Records Centre,Impatiens glandulifera,Royle,,Himalayan Balsam,NBNSYS0000003189,species,PRESENT,14/09/2014,14,9,2014,,,NO300470,56.61033,-3.14123,50,,,,,,,,,,,,Accepted,HUMAN_OBSERVATION,Nature Locator | Plant Tracker,Vascular plant records verified via iRecord,dr2177,Botanical Society of Britain & Ireland,dp91,,Plantae,,Magnoliopsida,Ericales,Balsaminaceae,Impatiens,NO,NO34,NO34D,NO3047,United Kingdom of Great Britain and Northern Ireland,Scotland,,
0478a652-7914-4527-b23f-11d2e42e7342,1310372,CC-BY,Botanical Society of Britain and Ireland and Biological Records Centre,Impatiens glandulifera,Royle,,Himalayan Balsam,NBNSYS0000003189,species,PRESENT,14/08/2014,14,8,2014,,,NO193385,56.53183,-3.31337,50,,,,,,,,,,,,Accepted,HUMAN_OBSERVATION,Nature Locator | Plant Tracker,Vascular plant records verified via iRecord,dr2177,Botanical Society of Britain & Ireland,dp91,,Plantae,,Magnoliopsida,Ericales,Balsaminaceae,Impatiens,NO,NO13,NO13Z,NO1938,United Kingdom of Great Britain and Northern Ireland,Scotland,,
04acad22-f8cb-4bb5-b821-678ccbf2ab61,2cd4p9h.bc1n3q,CC-BY-NC,BSBI,Impatiens glandulifera,Royle,,Himalayan Balsam,NBNSYS0000003189,species,PRESENT,23/06/2012,23,6,2012,,Devonway,NS934970,56.154187,-3.716881,70.7,,Liz Lavery,,,,,,,,,,Accepted,HUMAN_OBSERVATION,MapMateCentre:7df,Other BSBI Scottish data up to 2018,dr655,Botanical Society of Britain & Ireland,dp91,BSBI,Plantae,,Magnoliopsida,Ericales,Balsaminaceae,Impatiens,NS,NS99,NS99I,NS9397,United Kingdom of Great Britain and Northern Ireland,Scotland,,
04adef4b-9b89-4394-b9a8-fc0c07d02082,CI0000420000W1PY,CC-BY-NC,North East Scotland Biological Records Centre,Impatiens glandulifera,Royle,,Himalayan Balsam,NBNSYS0000003189,species,PRESENT,03/08/2005,3,8,2005,,,NJ7720,57.274585,-2.374768,707.1,,,,,,,,,,,,Accepted,HUMAN_OBSERVATION,CI000042000000IM,North East Scotland Invasive Non Native Plants,dr1425,North East Scotland Biological Records Centre,dp123,,Plantae,,Magnoliopsida,Ericales,Balsaminaceae,Impatiens,NJ,NJ72,NJ72Q,NJ7720,United Kingdom of Great Britain and Northern Ireland,Scotland,,
04b577b9-dc3c-4dec-aa4f-514546fd61a6,2cd4p9h.7qn6vc,CC-BY-NC,BSBI,Impatiens glandulifera,Royle,,Himalayan Balsam,NBNSYS0000003189,species,PRESENT,07/08/2011,7,8,2011,,"Essmitchell, Braes of Doune, Callander",NN70C,56.220018,-4.08191,1414.2,,Liz Lavery|Jane Jones|Paul Stanley,,,,,,,,,,Accepted,HUMAN_OBSERVATION,MapMateCentre:6yr,Other BSBI Scottish data up to 2018,dr655,Botanical Society of Britain & Ireland,dp91,BSBI,Plantae,,Magnoliopsida,Ericales,Balsaminaceae,Impatiens,NN,NN70,NN70C,,United Kingdom of Great Britain and Northern Ireland,Scotland,,
04ba0588-4e30-441f-919c-86c1f600599c,2cd4p9h.1hy7zx,CC-BY-NC,BSBI,Impatiens glandulifera,Royle,,Himalayan Balsam,NBNSYS0000003189,species,PRESENT,,,,1994,,River Devon,NS846956,56.139566,-3.85786,70.7,,,,,,,,,,,,Accepted,HUMAN_OBSERVATION,Atlas2000 records on disc via Trevor Dines,Other BSBI Scottish data up to 2018,dr655,Botanical Society of Britain & Ireland,dp91,BSBI,Plantae,,Magnoliopsida,Ericales,Balsaminaceae,Impatiens,NS,NS89,NS89M,NS8495,United Kingdom of Great Britain and Northern Ireland,Scotland,,
04be86df-7bd8-4c4e-90b7-edee24c126fa,CI00001100002H3S,CC-BY,Scottish Wildlife Trust,Impatiens glandulifera,Royle,,Himalayan Balsam,NBNSYS0000003189,species,PRESENT,14/09/2004,14,9,2004,,Bawsinch and Duddingston,NT2786572329,55.938579,-3.156346,0.7,,Keith Hutcheon,NBN Record Cleaner,,1,Dominance Rating,,1 Dominance Rating (Exact),,,,Accepted - considered correct,HUMAN_OBSERVATION,CI000011000000CJ,Commissioned surveys and staff surveys and reports for Scottish Wildlife Trust reserves - Verified data,dr765,Scottish Wildlife Trust,dp2,SWT,Plantae,,Magnoliopsida,Ericales,Balsaminaceae,Impatiens,NT,NT27,NT27R,NT2772,United Kingdom of Great Britain and Northern Ireland,Scotland,,
04c61d13-a4db-4c8a-b6c7-7d464db9c284,2cd4p9h.cyc79,CC-BY-NC,BSBI,Impatiens glandulifera,Royle,,Himalayan Balsam,NBNSYS0000003189,species,PRESENT,02/07/1996,2,7,1996,,"Logan Botanic Garden, Shady margin of estate road",NX0942,54.741255,-4.960888,707.1,,A.J. Silverside|E.H. Jackson,,,,,,,,,,Accepted,HUMAN_OBSERVATION,Atlas2000 records on disc via Trevor Dines,Other BSBI Scottish data up to 2018,dr655,Botanical Society of Britain & Ireland,dp91,BSBI,Plantae,,Magnoliopsida,Ericales,Balsaminaceae,Impatiens,NX,NX04,NX04W,NX0942,United Kingdom of Great Britain and Northern Ireland,Scotland,,
04d5214e-63f7-4f5c-b38e-1568a24d36cf,uid:156916,OGL,JNCC,Impatiens glandulifera,Royle,,Himalayan Balsam,NBNSYS0000003189,species,PRESENT,12/07/1981,12,7,1981,,4 LUNAN WATER,NO663499,56.640156,-2.550241,70.7,,"HOLMES, N",,,<0.1% cover of the channel (river) or it's wetted margin (bank),PercentageCover,,,,,Relative cover: Rare,Accepted,HUMAN_OBSERVATION,,River Macrophytes Database,dr863,Joint Nature Conservation Committee,dp87,JNCC,Plantae,,Magnoliopsida,Ericales,Balsaminaceae,Impatiens,NO,NO64,NO64U,NO6649,United Kingdom of Great Britain and Northern Ireland,Scotland,,
04e503ef-c20b-47ad-ac2c-1ffe391b4ff6,188,CC0,Central Scotland Green Network Trust,Impatiens glandulifera,Royle,,Himalayan Balsam,NBNSYS0000003189,species,PRESENT,,,6,2011,,,NS8041150546,55.7335,-3.906034,1,,GCVGN/SNH,,,,,,,,,,Accepted,HUMAN_OBSERVATION,,"Invasive Non-native species data in the Clyde catchment, collated by Central Scotland Forest Trust",dr535,Central Scotland Green Network Trust,dp39,CSGNT,Plantae,,Magnoliopsida,Ericales,Balsaminaceae,Impatiens,NS,NS85,NS85A,NS8050,United Kingdom of Great Britain and Northern Ireland,Scotland,,
04f20c12-ece4-4bbf-8a41-daab4fa01313,44022493,CC-BY,Botanical Society of Britain and Ireland and Biological Records Centre,Impatiens glandulifera,Royle,,Himalayan Balsam,NBNSYS0000003189,species,PRESENT,31/07/2025,31,7,2025,,"Ardsheal estate, kentallen bay",NN00625738,56.665613,-5.255097,7.1,,"Otway, Stuart",,1000,,,,,,,Ardsheal Estate land / stream,Accepted - considered correct,HUMAN_OBSERVATION,iRecord | GBNNSIP,Vascular plant records verified via iRecord,dr2177,Botanical Society of Britain & Ireland,dp91,,Plantae,,Magnoliopsida,Ericales,Balsaminaceae,Impatiens,NN,NN05,NN05D,NN0057,United Kingdom of Great Britain and Northern Ireland,Scotland,,
04f4fb2e-e91c-4229-aa5d-9519414fdcd7,CI00001100004KU9,CC-BY,Scottish Wildlife Trust,Impatiens glandulifera,Royle,,Himalayan Balsam,NBNSYS0000003189,species,PRESENT,27/08/2010,27,8,2010,,Garnock Floods,NS302418,55.640471,-4.698619,70.7,,Gill Smart,NBN Record Cleaner,,,,,,,,,Accepted - considered correct,HUMAN_OBSERVATION,CI00001100000013,Commissioned surveys and staff surveys and reports for Scottish Wildlife Trust reserves - Verified data,dr765,Scottish Wildlife Trust,dp2,SWT,Plantae,,Magnoliopsida,Ericales,Balsaminaceae,Impatiens,NS,NS34,NS34A,NS3041,United Kingdom of Great Britain and Northern Ireland,Scotland,,
05089fc7-677d-4410-8405-271519b3bb8b,37056779,CC-BY,Botanical Society of Britain and Ireland and Biological Records Centre,Impatiens glandulifera,Royle,,Himalayan Balsam,NBNSYS0000003189,species,PRESENT,15/07/2024,15,7,2024,,River Doon,NS33821788,55.42662,-4.62756,5,,Malcolm Haddow,,,,,,,,,,Accepted - correct,HUMAN_OBSERVATION,iRecord | App,Vascular plant records verified via iRecord,dr2177,Botanical Society of Britain & Ireland,dp91,,Plantae,,Magnoliopsida,Ericales,Balsaminaceae,Impatiens,NS,NS31,NS31I,NS3317,United Kingdom of Great Britain and Northern Ireland,Scotland,,
05325b49-77b4-4f5c-97ab-22f68a369c81,2cd4p9h.eat5an,CC-BY-NC,BSBI,Impatiens glandulifera,Royle,,Himalayan Balsam,NBNSYS0000003189,species,PRESENT,04/08/2017,4,8,2017,,Carmunnock,NS5857,55.790026,-4.258296,707.1,,Michael J.H. Philip|P.S. Wiggins,Michael J.H. Philip,,,,,,,,,Accepted,HUMAN_OBSERVATION,MapMateCentre:df9,Other BSBI Scottish data up to 2018,dr655,Botanical Society of Britain & Ireland,dp91,BSBI,Plantae,,Magnoliopsida,Ericales,Balsaminaceae,Impatiens,NS,NS55,NS55Y,NS5857,United Kingdom of Great Britain and Northern Ireland,Scotland,,
053c6e0e-7cc5-4c1e-806f-1ec748529eb6,CI0000420000YTJR,CC-BY-NC,North East Scotland Biological Records Centre,Impatiens glandulifera,Royle,,Himalayan Balsam,NBNSYS0000003189,species,PRESENT,23/07/2010,23,7,2010,,,NJ8400,57.09522,-2.257432,707.1,,,,,,,,,,,,Accepted,HUMAN_OBSERVATION,CI000042000000KJ,North East Scotland Invasive Non Native Plants,dr1425,North East Scotland Biological Records Centre,dp123,,Plantae,,Magnoliopsida,Ericales,Balsaminaceae,Impatiens,NJ,NJ80,NJ80K,NJ8400,United Kingdom of Great Britain and Northern Ireland,Scotland,,
